	userid	topic_num	query	docno	url	query_index	click_index	usefulness_annotation
764	25	2	北京周边度假旅行 一周	12438	http://bj.ganji.com/dujiacun/shijingshan/	2	2	1
765	25	2	十渡住宿	24476	http://www.22bw.com/beijingnongjiale/beijingnews/17644/	3	0	2
766	25	2	密云水库住宿	24550	http://www.51766.com/jingdian/bjmysk/zhusu__1.html	5	0	1
767	6	2	北京度假旅行	2167	http://www.bjhrlydj.com/	0	0	2
768	6	2	百度旅游	21962	http://lvyou.baidu.com/beijing/	1	0	4
769	10	2	北京度假旅行	2167	http://www.bjhrlydj.com/	0	0	1
770	10	2	北京度假旅行	2173	http://www.17u.net/travellist/53-zhoubian	0	1	3
771	10	2	北京度假旅行	2166	http://www.cncn.com/xianlu/73138670149	0	2	1
772	10	2	北京度假旅行	2176	http://www.bjlx.com/	0	3	2
773	10	2	北京周边的度假胜地	9024	http://bj.qu114.com/dujia/32109733.html	1	0	2
774	10	2	北京周边的度假胜地	9028	http://www.lhelper.org/hobbies/scenic_spots_zh_bj.html	1	1	3
775	10	2	北京旅游花费	9049	http://www.tripnj.com/k/qbjfy	2	0	1
776	10	2	北京旅游住宿花费	9075	http://wenda.becod.com/beijing.html	3	0	1
777	14	2	北京度假旅行	2166	http://www.cncn.com/xianlu/73138670149	0	0	1
778	14	2	北京度假旅行	2167	http://www.bjhrlydj.com/	0	1	2
779	14	2	北京度假旅行	2175	http://jiudian.kuxun.cn/beijing-jundu-jiudian.html	0	2	1
780	14	2	北京周边 度假旅行 	7848	http://ghyhuyou2.blog.sohu.com/183208413.html	1	0	2
781	14	2	北京周边 旅游	7930	http://vacations.ctrip.com/dest/d-Beijing-1/around	2	0	4
782	18	2	北京周边度假旅行 一周	12434	http://ghyhuyou12.blog.sohu.com/182742828.html	1	0	1
783	18	2	北京周边度假旅行 7天	12472	http://www.17u.net/travellist/zhoubian-53-7-day/1s1.htm?spm=22e5a6056fea8e0c	2	0	2
784	18	2	北京周边  7天旅游	12511	http://www.chujingyou.com.cn/Line/1340.html	3	0	1
785	18	2	北京周边  7天旅游	12513	http://www.51766.com/xianlu/11025/1102595207.html	3	1	2
786	18	2	北京周边旅游景点	12542	http://www.chachaba.com/news/travel/guonei/20110815_32304.html	4	0	2
787	18	2	北京周边7日游 花费	12654	http://bj.xz5u.cn/2012/0917/23377.html	7	0	2
788	18	2	北京及周边休闲7日游线路	12681	http://www.visitbeijing.com.cn/play/thematic/dsy/n214749229.shtml	8	0	1
789	18	2	北京及周边休闲7日游 价格	12710	http://bj.58.com/beijing/pve_7588_7_7/	9	0	3
790	18	2	北京及周边休闲7日游 价格	12707	http://dujia.qunar.com/pi/detail_4100265	9	1	4
791	2	2	北京五月一周度假旅行	2203	http://www.zglxw.com/youlun/chufa/5/	1	0	1
792	2	2	北京五月份一周度假旅行	2234	http://www.visitbeijing.com.cn/play/thematic/dsy/n214994516.shtml	2	0	2
793	2	2	北京周边五日以上度假旅行	2298	http://www.17u.net/travellist/zhoubian-53-5-day	4	0	4
794	2	2	北京周边五日以上度假旅行	2302	http://www.17u.com/price_report/linelist_1_53_3_0_1_0_0__2_1__20_1_1_0.html	4	1	1
795	2	2	北京周边五日以上度假旅行	2301	http://beijing.liebiao.com/yanjiao/lvyou/	4	2	1
796	2	2	北京周边游	2331	http://www.bj-travel.com/	5	0	3
797	2	2	北京周边游	2332	http://vacations.ctrip.com/dest/d-Beijing-1/around	5	1	3
798	2	2	北京周边游	2338	http://www.51766.com/zhoubianyou_10011.html	5	2	2
799	2	2	北京周边游	2336	http://www.cncn.com/beijing/zhoubian	5	3	2
800	2	2	北京周边游	2340	http://www.80tian.com/beijing/zhoubian.html	5	4	2
801	24	2	北京度假旅行	2173	http://www.17u.net/travellist/53-zhoubian	0	0	2
802	24	2	北京度假旅行	2175	http://jiudian.kuxun.cn/beijing-jundu-jiudian.html	0	1	2
803	24	2	5月在北京度假旅行	11209	http://www.mafengwo.cn/zt/10-5-0-1.html	1	0	4
804	24	2	北京度假旅行	2187	http://you.kuxun.cn/bjlsdjc.html	2	0	2
805	24	2	北京度假旅行	2175	http://jiudian.kuxun.cn/beijing-jundu-jiudian.html	2	1	2
806	11	2	北京度假旅行	2166	http://www.cncn.com/xianlu/73138670149	0	0	1
807	11	2	北京度假旅行	2173	http://www.17u.net/travellist/53-zhoubian	0	1	3
808	11	2	避暑山庄旅游 7天	19596	http://www.aoyou.com/DomesticGroup/G20939i1	10	0	2
809	11	2	避暑山庄旅游 7天	19598	http://www.21pw.com/xianlu/58238247	10	1	4
810	11	2	北京周边度假旅行 一周	12435	http://www.soowen.com/wendao/wendao.php?id=318881496	1	0	2
811	11	2	北京周边度假旅行 一周	12437	http://bj.ganji.com/lvyou/_%E5%87%BA%E5%A2%83%E6%97%85%E6%B8%B8/	1	1	1
812	11	2	北京周边旅游地点	19417	http://www.cncn.com/beijing/zhoubian	2	0	4
813	11	2	北京周边旅游7天	19443	http://www.cncn.com/xianlu/756041525448/relate	3	0	4
814	11	2	北京周边旅游地点 7日游	19474	http://lvyou.mangocity.com/beijing/zhoubianyou/dest_3481-days_5-sort_price.basePrice-order_desc.html	6	0	2
815	11	2	北京周边旅游地点 7日游	19471	http://www.lvyou114.com/LINE/33/33025.html	6	1	1
816	11	2	北京旅游 7天	19516	http://www.cunlvyou.com/ask/669.html	7	0	4
817	11	2	北京旅游 7天	19517	http://you.ctrip.com/asks/beijing1/549350.html	7	1	2
818	11	2	北戴河旅游 7天	19577	http://www.cncn.com/xianlu/533713365520	9	0	4
819	20	2	北京度假旅行	2166	http://www.cncn.com/xianlu/73138670149	0	0	2
820	20	2	北京度假旅行	2167	http://www.bjhrlydj.com/	0	1	2
821	20	2	北京度假旅行	2168	http://www.csw333.com/shoptg/list-htm-fid-5.html	0	2	2
822	20	2	怀柔旅游	22424	http://www.hrly.com.cn/	2	0	1
823	20	2	北京度假旅行	2167	http://www.bjhrlydj.com/	4	0	4
824	1	2	北京度假旅行	2173	http://www.17u.net/travellist/53-zhoubian	0	0	3
825	1	2	北京周边旅游	11470	http://www.bj-travel.com/	1	0	4
826	1	2	北京周边旅游	11472	http://travel.sina.com.cn/around/beijing/	1	1	2
827	1	2	北京周边旅游	11475	http://vacations.ctrip.com/dest/d-Beijing-1/around	1	2	4
828	1	2	北京周边旅游	11476	http://www.zglxw.com/suburb/	1	3	3
829	4	2	北京度假旅行	2173	http://www.17u.net/travellist/53-zhoubian	0	0	1
830	4	2	5月北京周边旅游目的地	20760	http://lvyou.mangocity.com/beijing/zhoubianyou/dest_3481-days_5-sort_price.basePrice-order_desc.html	3	0	2
831	4	2	5月北京周边旅游目的地	20775	http://vacations.ctrip.com/dest/d-Beijing-1/around	3	1	3
832	4	2	5月 北京周边旅游 	20809	http://www.cncn.com/xianlu/591501922885/relate	4	0	2
833	4	2	5月 北京周边旅游 	20814	http://tieba.baidu.com/f?kz=768561409	4	1	2
834	4	2	5月 北京周边旅游 	20818	http://www.17u.com/news/shownews_1148854_0_c.html	4	2	1
835	16	2	北京周边游	2331	http://www.bj-travel.com/	1	0	3
836	16	2	北京周边5日游	23284	http://www.douban.com/group/topic/23072492/?type=like	2	0	1
837	16	2	北京周边旅游 价格	23311	http://lxs.cncn.com/52709/l186281	3	0	3
838	16	2	5月北京周边旅游 价格	23341	http://tieba.baidu.com/f?kz=768561409	4	0	4
839	7	2	北京周边度假旅行	517	http://www.108tian.com/	1	0	3
840	7	2	北京出发五月一周度假旅行	10319	http://item.taobao.com/item.htm?id=36660282156	3	0	1
841	7	2	北京出发五月一周度假旅行	10319	http://item.taobao.com/item.htm?id=36660282156	3	1	1
842	7	2	北京出发五月一周度假旅行	10320	http://www.cncn.com/xianlu/73138702813	3	2	3
843	7	2	北京出发五月一周度假旅行	10323	http://beijing.80tian.com/subs/lineAll-t2-m_%e4%b8%aa%e4%ba%ba-z4-d5-o4.html	3	3	2
844	7	2	北京出发五月一周度假旅行	10316	http://beijing.80tian.com/Subs/lineAll-z4-d5.html	3	4	4
845	7	2	旅行	10343	http://www.traveler365.com/	4	0	1
846	7	2	旅行路线	10370	http://dujia.jd.com/	5	0	4
847	19	2	北京周边 度假旅行 一周	15129	http://www.soowen.com/wendao/wendao.php?id=318881496	2	0	3
848	19	2	北京周边 度假旅行 一周	15136	http://www.zd-resort.com/	2	1	2
849	19	2	北京周边 度假旅行 7日	15171	http://www.cncn.com/xianlu/73138747307	3	0	2
850	19	2	北京周围 度假旅行 7日	15204	http://www.17u.net/travellist/zhoubian-307-3019-scenery-7-day-2-website/1s3.htm	4	0	1
851	19	2	北京周围 度假旅行 7日	15205	http://bj.xun85.com/huairouzhoubian/lvyouxianlu/	4	1	3
852	8	2	北京度假旅行景点推荐	13860	http://www.tuniu.com/guide/d-beijing-200/jingdian/	2	0	3
853	8	2	故宫周边旅店	13891	http://hotel.mapbar.com/GuGong_473379_53_mark/9/	3	0	2
854	8	2	故宫周边交通	13928	http://www.damai.cn/bj/scene_30121.html	4	0	1
855	8	2	故宫周边交通	13930	http://www.taofang.com/xq_gugong2/zhoubian/	4	1	1
856	8	2	故宫周边交通	13926	http://you.ctrip.com/asks/beijing1/615359.html	4	2	1
857	8	2	故宫周边交通	13925	http://www.lvping.com/showtopic-d1-r615359-Beijing.html	4	3	1
858	3	2	北京度假旅行	2170	http://www.17cnn.com/	0	0	2
859	3	2	北京旅行	2721	http://www.visitbeijing.com.cn/	1	0	2
860	3	2	北京旅行5月	2755	http://www.pintour.com/focus/513796	2	0	2
861	3	2	北京旅行5月	2764	http://bj.bendibao.com/tour/5yue/	2	1	3
862	23	2	北京度假旅行	2173	http://www.17u.net/travellist/53-zhoubian	0	0	3
863	23	2	北京附近度假地	23963	http://www.bj-travel.com/	1	0	4
864	23	2	5月北京附近旅游地	23987	http://www.17u.com/news/shownews_1148854_0_c.html	2	0	1
865	23	2	5月北京附近旅游地	23992	http://lvyou.mangocity.com/beijing/zhoubianyou/days_5-sort_booking.orderQty-order_desc.html	2	1	4
866	23	2	5月北京附近旅游地	23989	http://www.cncn.com/xianlu/560322375184/relate	2	2	2
867	13	2	北京周边度假旅行	516	http://beijing.liebiao.com/yanjiao/lvyou/	1	0	1
868	13	2	北京周边度假旅行	517	http://www.108tian.com/	1	1	4
869	13	2	天龙潭村	24908	http://www.beijing.cn/rcpage/minsucun/page/101834.shtml	2	0	1
870	13	2	天龙潭村旅游报价	24942	http://www.aiutrip.com/Member/Sight/tltmzc	3	0	4
871	5	2	北京度假旅行	2168	http://www.csw333.com/shoptg/list-htm-fid-5.html	0	0	1
872	5	2	北京度假旅行	2167	http://www.bjhrlydj.com/	0	1	3
873	5	2	北京周边旅游	11470	http://www.bj-travel.com/	1	0	4
874	5	2	北京周边旅游	11472	http://travel.sina.com.cn/around/beijing/	1	1	3
875	22	2	5月北京周边旅游	11409	http://www.cncn.com/xianlu/591501922885/relate	2	0	1
876	22	2	5月北京周边旅游	11413	http://lvyou.mangocity.com/beijing/zhoubianyou/dest_3481-page_1.html	2	1	1
877	22	2	5月北京周边旅游	11420	http://www.17u.com/news/shownews_1148854_0_c.html	2	2	1
878	22	2	5月北京周边旅游	11425	http://www.jinjiaoyou.com/	2	3	1
879	22	2	5月北京周边旅游	11429	http://bbs.beibaotu.com/forum.php?mod=related_topics&tid=212268	2	4	1
880	22	2	5月北京周边旅游	11438	http://www.pintour.com/notes/523421	2	5	2
881	22	2	北京周边旅游	11470	http://www.bj-travel.com/	3	0	1
882	21	3	死飞自行车 清华	3094	http://bj.58.com/zixingche/19751399883266x.shtml	1	0	1
883	21	3	死飞 清华	3121	http://www.tejiaquan.com/store/MakaraSiFeiGongYuan-1358909697/	2	0	2
884	21	3	清华买死飞	6456	http://www.dlmht.com/5zjjfkiiff.html	3	0	1
885	21	3	清华买死飞	6466	http://bj.58.com/zixingche/0/h16/pve_6106_3001_5000/	3	1	1
886	21	3	清华 死飞 推荐	6533	http://tieba.baidu.com/p/1983917819	6	0	4
887	21	3	清华 死飞 推荐	6544	http://sg.southcn.com/s/2014-11/25/content_112891876.htm	6	1	1
888	21	3	买死飞 注意事项	6625	http://www.sh-heyuan.com.cn/jiaoworuhemaisifei/	8	0	1
889	21	3	买死飞 注意事项	6627	http://blog.sina.com.cn/s/blog_e6cda5a40101hz44.html	8	1	3
890	21	3	买死飞 注意事项	6632	http://wenda.tianya.cn/answer/18s3n3qb8vu8d9sqq89f8agn6g8vnrinvui8j	8	2	1
891	21	3	网上买死飞 注意事项	6676	http://www.hualongxiang.com/jixian/11507286	9	0	1
892	12	3	死飞自行车	76	http://www.1688.com/chanpin/-CBC0B7C9D7D4D0D0B3B5.html	0	0	2
893	12	3	死飞自行车 清华附近	2479	http://bj.58.com/sou/0/pn4/jh_%E6%AD%BB%E9%A3%9E%E8%87%AA%E8%A1%8C%E8%BD%A6/	1	0	2
894	12	3	死飞自行车 清华附近	2480	http://bj.ganji.com/zixingchemaimai/beidaqinghua/i1/	1	1	2
895	12	3	死飞 清华附近	8087	http://bj.58.com/qinghuadaxue/changdizixingche/1/	2	0	3
896	12	3	死飞 清华附近	8088	http://poi.mapbar.com/beijing/MAPOZWSMHBXICBXNYEQAF	2	1	1
897	12	3	死飞公园 清华	17266	http://bj.city8.com/gouwuguangchang/1007778_BLIO_address.html	3	0	1
898	12	3	死飞公园 清华	17267	http://www.tejiaquan.com/store/MakaraSiFeiGongYuan-1358909697/	3	1	1
899	12	3	死飞公园 清华	17269	http://bj.ganji.com/zixingchemaimai/1238524468x.htm	3	2	2
900	12	3	死飞公园 清华 价格	17298	http://tieba.baidu.com/p/1983917819	4	0	2
901	12	3	死飞公园 清华 价格	17302	http://bj.ganji.com/zixingchemaimai/1263914480x.htm	4	1	2
902	12	3	死飞公园 清华 价格	17304	http://www.dlmht.com/5zjjfkiiff.html	4	2	1
903	12	3	死飞公园 清华 价格	17307	http://bj.58.com/qinghuadaxue/changdizixingche/g9/pve_6106_501_1000/	4	3	1
904	9	3	死飞自行车  清华大学	17724	http://bj.58.com/qinghuadaxue/fzixingche/	1	0	4
905	9	3	死飞自行车  清华大学	17728	http://bj.ganji.com/qitazxc/beidaqinghua/	1	1	3
906	9	3	死飞自行车  清华大学	17726	http://bj.ganji.com/zixingchemaimai/1238524468x.htm	1	2	1
907	9	3	死飞自行车  清华大学	17727	http://wuxizazhi.cnki.net/Search/GZXC201311023.html	1	3	3
908	9	3	死飞自行车  清华大学	17735	http://www.1688.com/gongsi/-D7D4D0D0B3B5.html	1	4	2
909	9	3	 清华大学  购买死飞	17824	http://bj.58.com/qinghuadaxue/changdizixingche/1/	3	0	1
910	9	3	 清华大学  购买死飞	17826	http://tieba.baidu.com/p/1983917819	3	1	2
911	9	3	 清华大学  购买死飞	17828	http://bj.58.com/zixingche/17915816085505x.shtml	3	2	1
912	9	3	 清华大学  死飞专卖店	17882	http://1322148444.b2b.hc360.com/	6	0	1
913	9	3	死飞自行车  购买注意事项	17940	http://www.cnlinfo.net/info/35903710.htm	7	0	2
914	9	3	死飞自行车  购买注意事项	17945	http://www.qixing365.com/combine/30123.html	7	1	2
915	9	3	死飞自行车  购买注意事项	17946	http://www.xtsbike.com/show-36-723-1.html	7	2	2
916	9	3	死飞自行车  购买注意事项	17949	http://www.6eat.com/Baike/Info/201304/444950.htm	7	3	1
917	9	3	死飞自行车  购买注意事项	17950	http://www.cntrades.com/b2b/zixingche77/sell/itemid-18820689.html	7	4	2
918	9	3	死飞自行车  购买注意事项	17949	http://www.6eat.com/Baike/Info/201304/444950.htm	7	5	2
919	9	3	死飞自行车  购买注意事项	17956	http://china.makepolo.com/product-detail/100316535176.html	7	6	1
920	9	3	死飞自行车  清华西门	18007	http://bj.ganji.com/zixingchemaimai/506142807x.htm	8	0	2
921	9	3	死飞自行车  清华西门	18009	http://www.zhihu.com/question/20311687/answer/29676728	8	1	3
922	9	3	死飞自行车  清华西门	18010	http://www.dlmht.com/5zjjfkiiff.html	8	2	1
923	9	3	死飞自行车  清华西门	18009	http://www.zhihu.com/question/20311687/answer/29676728	8	3	2
924	9	3	死飞自行车  清华西门	18016	http://bj.ganji.com/qitazxc/o9/	8	4	3
925	17	3	死飞自行车	75	http://www.zixingche.me/	0	0	2
926	17	3	死飞自行车	74	http://bbs.biketo.com/forum-257-1.html	0	1	2
927	17	3	死飞自行车	92	http://fixed.banzhu.com/	0	2	2
928	17	3	死飞自行车 注意事项	5619	http://www.cntrades.com/b2b/zixingche77/sell/itemid-18820689.html	4	0	1
929	17	3	死飞自行车 注意事项	5620	http://www.moneytimes.com.cn/rqhqo5h/	4	1	1
930	17	3	死飞自行车 注意事项	5622	http://www.6eat.com/Baike/Info/201304/444950.htm	4	2	3
931	17	3	死飞自行车 注意事项	5627	http://www.gineyea.com/xingyexinwen/15-52.html	4	3	2
932	17	3	死飞 清华	3120	http://bj.city8.com/gouwuguangchang/1007778_BLIO_address.html	5	0	2
933	15	3	死飞公园 价格	25832	http://www.dianping.com/shop/6007914/photos	12	0	2
934	15	3	清华大学附近哪里卖死飞	25603	http://bj.58.com/qinghuadaxue/changdizixingche/g9/pve_6106_501_1000/	2	0	2
935	15	3	清华大学西门 哪里卖死飞	25656	http://www.douban.com/group/topic/29738466/?type=rec	4	0	1
936	15	3	清华大学西门 哪里卖死飞	25657	http://tieba.baidu.com/p/1983917819	4	1	3
937	15	3	清华西门 死飞公园	25678	http://bj.city8.com/gouwuguangchang/1007778_BLIO_address.html	6	0	2
938	15	3	清华西门 死飞公园	25679	http://www.tejiaquan.com/store/MakaraSiFeiGongYuan-1358909697/	6	1	1
939	15	3	 买死飞注意事项	25721	http://www.hualongxiang.com/jixian/11507286	9	0	1
940	15	3	 买死飞注意事项	25722	http://blog.sina.com.cn/s/blog_e6cda5a40101hz44.html	9	1	4
941	25	3	死飞自行车 清华大学	5571	http://bj.58.com/qinghuadaxue/zixingchepeijian/g9/pve_6106_501_1000/	1	0	2
942	25	3	死飞自行车 清华大学	5573	http://bj.ganji.com/zixingchemaimai/518986640x.htm	1	1	1
943	25	3	死飞自行车	75	http://www.zixingche.me/	2	0	1
944	25	3	死飞自行车	76	http://www.1688.com/chanpin/-CBC0B7C9D7D4D0D0B3B5.html	2	1	3
945	25	3	死飞自行车 北京	24087	http://www.1688.com/chanpin/-CBC0B7C9D7D4D0D0B3B520B1B1BEA9.html	3	0	1
946	25	3	死飞自行车 北京	24093	http://t.qq.com/p/t/291025062290033	3	1	3
947	25	3	死飞自行车 北京	24094	http://sifeichina.cn.makepolo.com/product/100259091599.html	3	2	2
948	25	3	死飞自行车 北京	24092	http://beijing.liebiao.com/danche/72331284.html	3	3	1
949	6	3	死飞自行车	80	http://sifei.in/	0	0	1
950	6	3	死飞自行车 清华大学	5573	http://bj.ganji.com/zixingchemaimai/518986640x.htm	1	0	1
951	6	3	清华大学 哪里有卖 死飞	22065	http://bj.58.com/zixingche/17053092240905x.shtml	2	0	2
952	6	3	死飞	22118	http://jx.tmall.com/topic/CBC0B7C9.htm	3	0	2
953	6	3	买死飞要注意什么	22137	http://tieba.baidu.com/p/3291922267	4	0	3
954	6	3	买死飞要注意什么	22139	http://tieba.baidu.com/p/1730347021?pn=1	4	1	2
955	6	3	买死飞要注意什么	22140	http://www.sifeijia.com/131.html	4	2	1
956	6	3	买死飞要注意什么	22141	http://jy.smzdm.com/detail/27201	4	3	4
957	10	3	死飞自行车	76	http://www.1688.com/chanpin/-CBC0B7C9D7D4D0D0B3B5.html	0	0	2
958	10	3	清华大学附近购买死飞自行车的渠道	9176	http://bj.58.com/zixingche/18544912435586x.shtml	2	0	2
959	10	3	购买死飞自行车	9303	http://jingyan.baidu.com/album/636f38bb093ebbd6b8461009.html	7	0	3
960	14	3	死飞公园 清华附近	8109	http://www.tejiaquan.com/store/MakaraSiFeiGongYuan-1358909697/	10	0	2
961	14	3	死飞公园 清华附近	8114	http://page.tianya.cn/tyk000012841/ent	10	1	1
962	14	3	死飞公园 清华附近	8115	http://www.dianping.com/search/around/2/0_14733328	10	2	1
963	14	3	清华大学 死飞	7952	http://bj.58.com/qinghuadaxue/changdizixingche/0/	1	0	1
964	14	3	清华大学 死飞	7953	http://bj.58.com/zixingche/19751399883266x.shtml	1	1	1
965	14	3	死飞 五道口	7988	http://bj.58.com/zixingche/18161129513606x.shtml	4	0	1
966	14	3	死飞 五道口	7987	http://bj.58.com/wudaokou/changdizixingche/g9/pve_6106_1001_2000/	4	1	2
967	14	3	死飞 清华大学	8009	http://bj.58.com/qinghuadaxue/changdizixingche/1/	5	0	2
968	14	3	菜户营桥西公交站	8031	http://beijing.8684.cn/z_b45977d8	7	0	1
969	14	3	菜户营桥西公交站 地图	8061	http://map.baidu.com/place/8595c8f712e914af44e27421/around/3	8	0	1
970	14	3	死飞 清华附近	8088	http://poi.mapbar.com/beijing/MAPOZWSMHBXICBXNYEQAF	9	0	2
971	18	3	死飞 清华大学 购买	11950	http://bj.58.com/qinghuadaxue/changdizixingche/g9/pve_6106_501_1000/	1	0	2
972	18	3	死飞 清华大学 购买	11951	http://bj.58.com/qinghuadaxue/changdizixingche/1/	1	1	2
973	18	3	死飞 清华大学 购买	11954	http://bj.ganji.com/zixingchemaimai/beidaqinghua/i1/	1	2	2
974	18	3	死飞 购买注意	11979	http://wenda.tianya.cn/answer/18s3n3qb8vu8d9sqq89f8agn6g8vnrinvui8j	2	0	1
975	18	3	死飞 购买注意	11981	http://www.sh-heyuan.com.cn/jiaoworuhemaisifei/	2	1	1
976	18	3	死飞 购买注意	11983	http://jy.smzdm.com/detail/27201	2	2	4
977	18	3	死飞 购买注意	11985	http://blog.sina.com.cn/s/blog_e6cda5a40101hz44.html	2	3	3
978	18	3	死飞 购买注意	11987	http://www.hualongxiang.com/jixian/11507286	2	4	1
979	18	3	死飞 清华大学哪里有卖	11998	http://bj.58.com/zixingche/17053092240905x.shtml	3	0	1
980	18	3	清华大学附近哪里卖自行车	12050	http://www.tuxi.com.cn/888-1828-18286807.html	6	0	1
981	2	3	死飞自行车 清华附近	2479	http://bj.58.com/sou/0/pn4/jh_%E6%AD%BB%E9%A3%9E%E8%87%AA%E8%A1%8C%E8%BD%A6/	1	0	3
982	2	3	死飞自行车购买注意事项	2510	http://www.xtsbike.com/show-36-723-1.html	2	0	1
983	2	3	死飞自行车购买注意事项	2511	http://www.cnjiayu.com.cn/html/2014/gq_1128/444897.html	2	1	1
984	2	3	清华附近买自行车	2520	http://www.newsmth.net/nForum/article/CampusInfo/33266	3	0	1
985	24	3	死飞自行车	75	http://www.zixingche.me/	0	0	2
986	24	3	清华大学 死飞自行车市场	10919	http://bj.58.com/qinghuadaxue/changdizixingche/0/	10	0	2
987	24	3	清华大学 死飞自行车	10739	http://bj.58.com/qinghuadaxue/changdizixingche/0/	1	0	2
988	24	3	死飞自行车 清华大学	5578	http://bj.ganji.com/zixingchemaimai/beidaqinghua/i1/	4	0	2
989	24	3	死飞自行车 清华大学	5573	http://bj.ganji.com/zixingchemaimai/518986640x.htm	4	1	2
990	24	3	清华大学 自行车	10813	http://www.wallstyle.cn/v4v8fuu4v4p.html	6	0	1
991	24	3	死飞自行车	81	http://www.sifeizixingche.net/	8	0	1
992	24	3	死飞自行车	74	http://bbs.biketo.com/forum-257-1.html	8	1	2
993	24	3	死飞自行车	76	http://www.1688.com/chanpin/-CBC0B7C9D7D4D0D0B3B5.html	8	2	2
994	24	3	清华大学 自行车市场	10886	http://bj.ganji.com/zixingchemaimai/beidaqinghua/	9	0	2
995	11	3	清华大学附近死飞自行车购买	19668	http://bj.58.com/qinghuadaxue/fzixingche/	1	0	4
996	11	3	清华大学 购买死飞自行车	19694	http://bj.ganji.com/qitazxc/beidaqinghua/	2	0	3
997	11	3	清华大学死飞自行车	629	http://bj.ganji.com/zixingchemaimai/beidaqinghua/a2/	3	0	3
998	11	3	清华大学死飞自行车	632	http://fs.58.com/zixingche/16579215544842x.shtml	3	1	1
999	11	3	清华大学死飞自行车	628	http://bj.58.com/zixingche/14212293209858x.shtml	3	2	1
1000	11	3	清华大学死飞自行车	630	http://bj.ganji.com/zixingchemaimai/518986640x.htm	3	3	1
1001	11	3	死飞自行车购买清华大学附近	19743	http://bj.58.com/zixingche/18999226889480x.shtml	4	0	2
1002	11	3	死飞自行车购买	19761	http://www.1688.com/chanpin/-CBC0B7C9D7D4D0D0B3B5.html	5	0	2
1003	11	3	死飞自行车购买 清华	19786	http://bj.58.com/zixingche/18544912435586x.shtml	6	0	1
1004	20	3	死飞自行车	75	http://www.zixingche.me/	0	0	2
1005	20	3	死飞自行车	74	http://bbs.biketo.com/forum-257-1.html	0	1	1
1006	20	3	死飞自行车	78	http://detail.1688.com/offer/1285573027.html	0	2	2
1007	20	3	死飞自行车	76	http://www.1688.com/chanpin/-CBC0B7C9D7D4D0D0B3B5.html	0	3	2
1008	20	3	死飞自行车	79	http://www.hc360.com/cp/sifeizihangche.html	0	4	2
1009	20	3	死飞自行车注意事项	22372	http://www.cntrades.com/b2b/zixingche77/sell/itemid-18820689.html	2	0	2
1010	1	3	清华 死飞自行车	16270	http://www.zhihu.com/question/20311687/answer/19024669	1	0	2
1011	1	3	清华 死飞自行车	16272	http://bj.58.com/qinghuadaxue/zixingchesaiche/g9/pve_6106_0_300/	1	1	3
1012	1	3	清华 死飞自行车	16266	http://bj.58.com/qinghuadaxue/changdizixingche/0/	1	2	2
1013	1	3	死飞自行车价格	9961	http://www.kusifei.com/	4	0	1
1014	1	3	死飞自行车价格	9967	http://www.taojinyi.com/hot/jj/sifeizixingchejiage/	4	1	1
1015	1	3	死飞自行车 注意事项	5619	http://www.cntrades.com/b2b/zixingche77/sell/itemid-18820689.html	5	0	1
1016	1	3	死飞自行车 报价	16360	http://product.ch.gongchang.com/s-cbc0b7c9d7d4d0d0b3b5bcdbb8f1.html	6	0	1
1017	1	3	死飞自行车 报价	16377	http://yaodian.uz.taobao.com/sifei/index.php	6	1	1
1018	4	3	清华大学附近 死飞 购买	21008	http://bj.58.com/qinghuadaxue/zixingche/pve_6106_501_1000/	1	0	2
1019	4	3	清华附近 死飞 购买	21064	http://bj.ganji.com/zixingchemaimai/p2/	2	0	2
1020	4	3	死飞 注意事项	3209	http://bangpai.taobao.com/group/thread/15883350-288445460.htm	4	0	2
1021	4	3	死飞 注意事项	21119	http://news.ifeng.com/gundong/detail_2013_03/19/23245968_0.shtml	4	1	3
1022	16	3	死飞自行车 清华附近 价格区间	22784	http://www.1688.com/chanpin/-CBC0B7C9D7D4D0D0B3B5.html	10	0	2
1023	16	3	死飞自行车  价格区间	22826	http://www.zixingche.me/	12	0	1
1024	16	3	死飞自行车  价格区间	22827	http://www.007swz.com/t/%D5%E6%CB%C0%B7%C9%D7%D4%D0%D0%B3%B5	12	1	1
1025	16	3	死飞自行车  价格区间	22828	http://www.taosifei.com/	12	2	1
1026	16	3	死飞自行车  价格区间	22832	http://fixed.banzhu.co/	12	3	2
1027	16	3	死飞  注意事项	22848	http://bangpai.taobao.com/group/thread/15883350-288445460.htm	13	0	2
1028	16	3	死飞  注意事项	22850	http://tieba.baidu.com/p/3344816486	13	1	2
1029	16	3	死飞  注意事项	22855	http://www.6eat.com/Baike/Info/201304/444950.htm	13	2	2
1030	16	3	死飞  注意事项	22858	http://www.hualongxiang.com/jixian/11507286	13	3	1
1031	16	3	死飞  注意事项	22860	http://sports.sina.com.cn/o/2013-03-19/03056474054.shtml	13	4	3
1032	16	3	死飞自行车 清华附近 购买	22624	http://bj.ganji.com/zixingchemaimai/beidaqinghua/i1/	3	0	3
1033	16	3	死飞自行车 清华附近 购买渠道	22651	http://www.dlmht.com/5zjjfkiiff.html	4	0	3
1034	16	3	死飞自行车 北京 购买渠道	22690	http://www.zhihu.com/question/20311687/answer/29676728	6	0	3
